id|points
S14000041|[[-3.8324339487566124, 77.27429804360656], [-3.743431996083496, 77.4284470619811], [-3.565436398696331, 77.4284470619811], [-3.4764385426499684, 77.27429804360656], [-3.565436398696331, 77.12014623952581], [-3.743431996083496, 77.12014623952581], [-3.8324339487566124, 77.27429804360656]]
S14000026|[[-3.8324339487566124, 76.91829988456674], [-3.743431996083496, 77.07245078738957], [-3.565436398696331, 77.07245078738957], [-3.4764385426499684, 76.91829988456674], [-3.565436398696331, 76.76414785107488], [-3.743431996083496, 76.76414785107488], [-3.8324339487566124, 76.91829988456674]]
S14000025|[[-3.8324339487566124, 76.56230434736791], [-3.743431996083496, 76.71645352960768], [-3.565436398696331, 76.71645352960768], [-3.4764385426499684, 76.56230434736791], [-3.565436398696331, 76.40815249412769], [-3.743431996083496, 76.40815249412769], [-3.8324339487566124, 76.56230434736791]]
S14000044|[[-3.8324339487566124, 76.20630613916865], [-3.743431996083496, 76.36045800879543], [-3.565436398696331, 76.36045800879543], [-3.4764385426499684, 76.20630613916865], [-3.565436398696331, 76.05215431870145], [-3.743431996083496, 76.05215431870145], [-3.8324339487566124, 76.20630613916865]]
S14000042|[[-3.8324339487566124, 75.85031092970009], [-3.743431996083496, 76.00445989891504], [-3.565436398696331, 76.00445989891504], [-3.4764385426499684, 75.85031092970009], [-3.565436398696331, 75.69615901091385], [-3.743431996083496, 75.69615901091385], [-3.8324339487566124, 75.85031092970009]]
E14001053|[[-3.8324339487566124, 75.49431265595479], [-3.743431996083496, 75.64846452558145], [-3.565436398696331, 75.64846452558145], [-3.4764385426499684, 75.49431265595479], [-3.565436398696331, 75.34016078632787], [-3.743431996083496, 75.34016078632787], [-3.8324339487566124, 75.49431265595479]]
E14000543|[[-3.8324339487566124, 75.13831456246099], [-3.743431996083496, 75.2924664157012], [-3.565436398696331, 75.2924664157012], [-3.4764385426499684, 75.13831456246099], [-3.565436398696331, 74.98416665836872], [-3.743431996083496, 74.98416665836872], [-3.8324339487566124, 75.13831456246099]]
E14000776|[[-3.8324339487566124, 74.78231897610272], [-3.743431996083496, 74.93647078018348], [-3.565436398696331, 74.93647078018348], [-3.4764385426499684, 74.78231897610272], [-3.565436398696331, 74.62816720479496], [-3.743431996083496, 74.62816720479496], [-3.8324339487566124, 74.78231897610272]]
E14000570|[[-3.8324339487566124, 74.42632091538192], [-3.743431996083496, 74.58047262114351], [-3.565436398696331, 74.58047262114351], [-3.4764385426499684, 74.42632091538192], [-3.565436398696331, 74.27217012726454], [-3.743431996083496, 74.27217012726454], [-3.8324339487566124, 74.42632091538192]]
E14000902|[[-3.8324339487566124, 74.07032544372912], [-3.743431996083496, 74.22447731335606], [-3.565436398696331, 74.22447731335606], [-3.4764385426499684, 74.07032544372912], [-3.565436398696331, 73.91617367242168], [-3.743431996083496, 73.91617367242168], [-3.8324339487566124, 74.07032544372912]]
E14000747|[[-3.8324339487566124, 73.71432733384889], [-3.743431996083496, 73.86847925263525], [-3.565436398696331, 73.86847925263525], [-3.4764385426499684, 73.71432733384889], [-3.565436398696331, 73.56017669321014], [-3.743431996083496, 73.56017669321014], [-3.8324339487566124, 73.71432733384889]]
E14000871|[[-3.8324339487566124, 73.35833200967473], [-3.743431996083496, 73.51248378098246], [-3.565436398696331, 73.51248378098246], [-3.4764385426499684, 73.35833200967473], [-3.565436398696331, 73.2041812707171], [-3.743431996083496, 73.2041812707171], [-3.8324339487566124, 73.35833200967473]]
E14000612|[[-3.8324339487566124, 73.00233401450011], [-3.743431996083496, 73.15648550723718], [-3.565436398696331, 73.15648550723718], [-3.4764385426499684, 73.00233401450011], [-3.565436398696331, 72.8481828986526], [-3.743431996083496, 72.8481828986526], [-3.8324339487566124, 73.00233401450011]]
E14000807|[[-3.8324339487566124, 72.64633826427664], [-3.743431996083496, 72.80049003558439], [-3.565436398696331, 72.80049003558439], [-3.4764385426499684, 72.64633826427664], [-3.565436398696331, 72.49218759086502], [-3.743431996083496, 72.49218759086502], [-3.8324339487566124, 72.64633826427664]]
E14000661|[[-3.8324339487566124, 72.29034026910216], [-3.743431996083496, 72.44449192570414], [-3.565436398696331, 72.44449192570414], [-3.4764385426499684, 72.29034026910216], [-3.565436398696331, 72.13618936627931], [-3.743431996083496, 72.13618936627931], [-3.8324339487566124, 72.29034026910216]]
E14000738|[[-3.8324339487566124, 71.93434586257233], [-3.743431996083496, 72.08849655237053], [-3.565436398696331, 72.08849655237053], [-3.4764385426499684, 71.93434586257233], [-3.565436398696331, 71.78019405849173], [-3.743431996083496, 71.78019405849173], [-3.8324339487566124, 71.93434586257233]]
E14000979|[[-3.8324339487566124, 71.57834680227444], [-3.743431996083496, 71.73249860635522], [-3.565436398696331, 71.73249860635522], [-3.4764385426499684, 71.57834680227444], [-3.565436398696331, 71.42419578474613], [-3.743431996083496, 71.42419578474613], [-3.8324339487566124, 71.57834680227444]]
E14000809|[[-3.8324339487566124, 71.22234938062762], [-3.743431996083496, 71.37650221705822], [-3.565436398696331, 71.37650221705822], [-3.4764385426499684, 71.22234938062762], [-3.565436398696331, 71.06820031309363], [-3.743431996083496, 71.06820031309363], [-3.8324339487566124, 71.22234938062762]]
E14001059|[[-3.8324339487566124, 70.86635326990115], [-3.743431996083496, 71.02050507398178], [-3.565436398696331, 71.02050507398178], [-3.4764385426499684, 70.86635326990115], [-3.565436398696331, 70.71220220321338], [-3.743431996083496, 70.71220220321338], [-3.8324339487566124, 70.86635326990115]]
E14000802|[[-3.8324339487566124, 70.5103559138002], [-3.743431996083496, 70.66450637418731], [-3.565436398696331, 70.66450637418731], [-3.4764385426499684, 70.5103559138002], [-3.565436398696331, 70.3562068298795], [-3.743431996083496, 70.3562068298795], [-3.8324339487566124, 70.5103559138002]]
E14001051|[[-3.8324339487566124, 70.154360491307], [-3.743431996083496, 70.30851090253465], [-3.565436398696331, 70.30851090253465], [-3.4764385426499684, 70.154360491307], [-3.565436398696331, 70.00020845781529], [-3.743431996083496, 70.00020845781529], [-3.8324339487566124, 70.154360491307]]
E14000722|[[-3.8324339487566124, 69.79836216840198], [-3.743431996083496, 69.9525127434947], [-3.565436398696331, 69.9525127434947], [-3.4764385426499684, 69.79836216840198], [-3.565436398696331, 69.64421319918716], [-3.743431996083496, 69.64421319918716], [-3.8324339487566124, 69.79836216840198]]
E14000565|[[-3.8324339487566124, 69.44236684422809], [-3.743431996083496, 69.59651741932052], [-3.565436398696331, 69.59651741932052], [-3.4764385426499684, 69.44236684422809], [-3.565436398696331, 69.28821481073622], [-3.743431996083496, 69.28821481073622], [-3.8324339487566124, 69.44236684422809]]
E14001052|[[-3.8324339487566124, 69.08636847216376], [-3.743431996083496, 69.24051921112124], [-3.565436398696331, 69.24051921112124], [-3.4764385426499684, 69.08636847216376], [-3.565436398696331, 68.93221665169641], [-3.743431996083496, 68.93221665169641], [-3.8324339487566124, 69.08636847216376]]
E14001035|[[-3.8324339487566124, 68.73037300051082], [-3.743431996083496, 68.88452508316225], [-3.565436398696331, 68.88452508316225], [-3.4764385426499684, 68.73037300051082], [-3.565436398696331, 68.57622118004362], [-3.743431996083496, 68.57622118004362], [-3.8324339487566124, 68.73037300051082]]
E14000743|[[-3.8324339487566124, 68.37437489063058], [-3.743431996083496, 68.52852551488274], [-3.565436398696331, 68.52852551488274], [-3.4764385426499684, 68.37437489063058], [-3.565436398696331, 68.22022302100393], [-3.743431996083496, 68.22022302100393], [-3.8324339487566124, 68.37437489063058]]
E14000630|[[-3.8324339487566124, 68.01837940259148], [-3.743431996083496, 68.17252874869617], [-3.565436398696331, 68.17252874869617], [-3.4764385426499684, 68.01837940259148], [-3.565436398696331, 67.86422754935114], [-3.743431996083496, 67.86422754935114], [-3.8324339487566124, 68.01837940259148]]
E14000991|[[-3.8324339487566124, 67.66238124355151], [-3.743431996083496, 67.81653193334985], [-3.565436398696331, 67.81653193334985], [-3.4764385426499684, 67.66238124355151], [-3.565436398696331, 67.50822937392488], [-3.743431996083496, 67.50822937392488], [-3.8324339487566124, 67.66238124355151]]
E14000851|[[-3.8324339487566124, 67.30638582105846], [-3.743431996083496, 67.46053516716313], [-3.565436398696331, 67.46053516716313], [-3.4764385426499684, 67.30638582105846], [-3.565436398696331, 67.15223406613714], [-3.743431996083496, 67.15223406613714], [-3.8324339487566124, 67.30638582105846]]
E14000947|[[-3.8324339487566124, 66.95038766201863], [-3.743431996083496, 67.10453941693993], [-3.565436398696331, 67.10453941693993], [-3.4764385426499684, 66.95038766201863], [-3.565436398696331, 66.79623585793802], [-3.743431996083496, 66.79623585793802], [-3.8324339487566124, 66.95038766201863]]
E14000901|[[-3.8324339487566124, 66.59439235423103], [-3.743431996083496, 66.74854212638473], [-3.565436398696331, 66.74854212638473], [-3.4764385426499684, 66.59439235423103], [-3.565436398696331, 66.44024036989865], [-3.743431996083496, 66.44024036989865], [-3.8324339487566124, 66.59439235423103]]
E14000827|[[-3.8324339487566124, 66.2383940804856], [-3.743431996083496, 66.39254599927197], [-3.565436398696331, 66.39254599927197], [-3.4764385426499684, 66.2383940804856], [-3.565436398696331, 66.0842422108588], [-3.743431996083496, 66.0842422108588], [-3.8324339487566124, 66.2383940804856]]
E14000956|[[-3.8324339487566124, 65.88239860883294], [-3.743431996083496, 66.03654767636709], [-3.565436398696331, 66.03654767636709], [-3.4764385426499684, 65.88239860883294], [-3.565436398696331, 65.7282481812187], [-3.743431996083496, 65.7282481812187], [-3.8324339487566124, 65.88239860883294]]
E14000584|[[-3.8324339487566124, 65.52640054811215], [-3.743431996083496, 65.68055230303347], [-3.565436398696331, 65.68055230303347], [-3.4764385426499684, 65.52640054811215], [-3.565436398696331, 65.37224879319099], [-3.743431996083496, 65.37224879319099], [-3.8324339487566124, 65.52640054811215]]
S14000050|[[-4.135031857114262, 78.87628365531195], [-4.046034033840903, 79.03043272284594], [-3.868034470919032, 79.03043272284594], [-3.7790366148726737, 78.87628365531195], [-3.868034470919032, 78.72213280164854], [-4.046034033840903, 78.72213280164854], [-4.135031857114262, 78.87628365531195]]
S14000016|[[-4.135031857114262, 78.52028559459114], [-4.046034033840903, 78.67443730035258], [-3.868034470919032, 78.67443730035258], [-3.7790366148726737, 78.52028559459114], [-3.868034470919032, 78.36613372496451], [-4.046034033840903, 78.36613372496451], [-4.135031857114262, 78.52028559459114]]
S14000017|[[-4.135031857114262, 78.16429017209781], [-4.046034033840903, 78.31843919047235], [-3.868034470919032, 78.31843919047235], [-3.7790366148726737, 78.16429017209781], [-3.868034470919032, 78.01013664743395], [-4.046034033840903, 78.01013664743395], [-4.135031857114262, 78.16429017209781]]
S14000043|[[-4.135031857114262, 77.80829175087388], [-4.046034033840903, 77.9624437679793], [-3.868034470919032, 77.9624437679793], [-3.7790366148726737, 77.80829175087388], [-3.868034470919032, 77.65413997956641], [-4.046034033840903, 77.65413997956641], [-4.135031857114262, 77.80829175087388]]
S14000003|[[-4.135031857114262, 77.45229739350394], [-4.046034033840903, 77.60644551062028], [-3.868034470919032, 77.60644551062028], [-3.7790366148726737, 77.45229739350394], [-3.868034470919032, 77.2981430003549], [-4.046034033840903, 77.2981430003549], [-4.135031857114262, 77.45229739350394]]
S14000032|[[-4.135031857114262, 77.09629831681947], [-4.046034033840903, 77.25045018644612], [-3.868034470919032, 77.25045018644612], [-3.7790366148726737, 77.09629831681947], [-3.868034470919032, 76.94214757786183], [-4.046034033840903, 76.94214757786183], [-4.135031857114262, 77.09629831681947]]
S14000047|[[-4.135031857114262, 76.74030123928934], [-4.046034033840903, 76.89445197824698], [-3.868034470919032, 76.89445197824698], [-3.7790366148726737, 76.74030123928934], [-3.868034470919032, 76.5861494679816], [-4.046034033840903, 76.5861494679816], [-4.135031857114262, 76.74030123928934]]
S14000019|[[-4.135031857114262, 76.38430478444616], [-4.046034033840903, 76.53845665407282], [-3.868034470919032, 76.53845665407282], [-3.7790366148726737, 76.38430478444616], [-3.868034470919032, 76.23015404548853], [-4.046034033840903, 76.23015404548853], [-4.135031857114262, 76.38430478444616]]
S14000040|[[-4.135031857114262, 76.02830770691577], [-4.046034033840903, 76.18245849503299], [-3.868034470919032, 76.18245849503299], [-3.7790366148726737, 76.02830770691577], [-3.868034470919032, 75.87415567342406], [-4.046034033840903, 75.87415567342406], [-4.135031857114262, 76.02830770691577]]
E14000885|[[-4.135031857114262, 74.60431967536479], [-4.046034033840903, 74.7584714302861], [-3.868034470919032, 74.7584714302861], [-3.7790366148726737, 74.60431967536479], [-3.868034470919032, 74.45016877254196], [-4.046034033840903, 74.45016877254196], [-4.135031857114262, 74.60431967536479]]
E14000706|[[-4.135031857114262, 74.24832243396945], [-4.046034033840903, 74.40247687627794], [-3.868034470919032, 74.40247687627794], [-3.7790366148726737, 74.24832243396945], [-3.868034470919032, 74.09417325173], [-4.046034033840903, 74.09417325173], [-4.135031857114262, 74.24832243396945]]
E14000611|[[-4.135031857114262, 73.89232689677092], [-4.046034033840903, 74.04647801261814], [-3.868034470919032, 74.04647801261814], [-3.7790366148726737, 73.89232689677092], [-3.868034470919032, 73.738175027144], [-4.046034033840903, 73.738175027144], [-4.135031857114262, 73.89232689677092]]
E14000578|[[-4.135031857114262, 73.53632868857136], [-4.046034033840903, 73.69048054181158], [-3.868034470919032, 73.69048054181158], [-3.7790366148726737, 73.53632868857136], [-3.868034470919032, 73.38217971935642], [-4.046034033840903, 73.38217971935642], [-4.135031857114262, 73.53632868857136]]
E14000579|[[-4.135031857114262, 73.18033336439734], [-4.046034033840903, 73.3344842180606], [-3.868034470919032, 73.3344842180606], [-3.7790366148726737, 73.18033336439734], [-3.868034470919032, 73.02618149477055], [-4.046034033840903, 73.02618149477055], [-4.135031857114262, 73.18033336439734]]
E14000571|[[-4.135031857114262, 72.82433515619806], [-4.046034033840903, 72.9784870258247], [-3.868034470919032, 72.9784870258247], [-3.7790366148726737, 72.82433515619806], [-3.868034470919032, 72.67018618698297], [-4.046034033840903, 72.67018618698297], [-4.135031857114262, 72.82433515619806]]
E14000805|[[-4.135031857114262, 72.46833966815868], [-4.046034033840903, 72.62249148862588], [-3.868034470919032, 72.62249148862588], [-3.7790366148726737, 72.46833966815868], [-3.868034470919032, 72.31418802794327], [-4.046034033840903, 72.31418802794327], [-4.135031857114262, 72.46833966815868]]
E14000785|[[-4.135031857114262, 72.11234145995957], [-4.046034033840903, 72.26649337874565], [-3.868034470919032, 72.26649337874565], [-3.7790366148726737, 72.11234145995957], [-3.868034470919032, 71.95819249074445], [-4.046034033840903, 71.95819249074445], [-4.135031857114262, 72.11234145995957]]
E14001054|[[-4.135031857114262, 71.75634613578539], [-4.046034033840903, 71.91049800541202], [-3.868034470919032, 71.91049800541202], [-3.7790366148726737, 71.75634613578539], [-3.868034470919032, 71.60219428254518], [-4.046034033840903, 71.60219428254518], [-4.135031857114262, 71.75634613578539]]
E14001017|[[-4.135031857114262, 71.4003480422916], [-4.046034033840903, 71.5544998955318], [-3.868034470919032, 71.5544998955318], [-3.7790366148726737, 71.4003480422916], [-3.868034470919032, 71.24620003988043], [-4.046034033840903, 71.24620003988043], [-4.135031857114262, 71.4003480422916]]
E14000532|[[-4.135031857114262, 71.04435261979853], [-4.046034033840903, 71.19850447303874], [-3.868034470919032, 71.19850447303874], [-3.7790366148726737, 71.04435261979853], [-3.868034470919032, 70.89020084849078], [-4.046034033840903, 70.89020084849078], [-4.135031857114262, 71.04435261979853]]
E14000987|[[-4.135031857114262, 70.68835413302844], [-4.046034033840903, 70.84250626483919], [-3.868034470919032, 70.84250626483919], [-3.7790366148726737, 70.68835413302844], [-3.868034470919032, 70.5342036562549], [-4.046034033840903, 70.5342036562549], [-4.135031857114262, 70.68835413302844]]
